days,CategoryName,total_sales
2021-04-01,Confections,66287.0
2021-04-01,Dairy Products,46403.0
2021-04-01,Grains/Cereals,24005.0
2021-04-01,Meat/Poultry,66672.0
2021-04-01,Produce,25334.0
2021-04-01,Seafood,41635.0
2021-04-02,Beverages,63088.0
2021-04-02,Condiments,40871.0
2021-04-02,Confections,44114.0
2021-04-02,Dairy Products,37589.0
2021-04-02,Grains/Cereals,23600.0
2021-04-02,Meat/Poultry,36075.0
2021-04-02,Produce,23489.0
2021-04-02,Seafood,35413.0
2021-04-03,Beverages,52916.0
2021-04-03,Condiments,44958.0
2021-04-03,Confections,43056.0
2021-04-03,Dairy Products,41240.0
2021-04-03,Grains/Cereals,23616.0
2021-04-03,Meat/Poultry,49901.0
2021-04-03,Produce,22435.0
2021-04-03,Seafood,43007.0
2021-04-04,Beverages,79997.0
2021-04-04,Condiments,34885.0
2021-04-04,Confections,40844.0
2021-04-04,Dairy Products,32525.0
2021-04-04,Grains/Cereals,16952.0
2021-04-04,Meat/Poultry,56168.0
2021-04-04,Produce,14637.0
2021-04-04,Seafood,29632.0
2021-04-05,Beverages,105708.0
2021-04-05,Condiments,47495.0
2021-04-05,Confections,50089.0
2021-04-05,Dairy Products,53460.0
2021-04-05,Grains/Cereals,25997.0
2021-04-05,Meat/Poultry,46217.0
2021-04-05,Produce,29487.0
2021-04-05,Seafood,39268.0
2021-04-06,Beverages,107926.0
2021-04-06,Condiments,55372.0
2021-04-06,Confections,64849.0
2021-04-06,Dairy Products,56268.0
2021-04-06,Grains/Cereals,26243.0
2021-04-06,Meat/Poultry,43760.0
2021-04-06,Produce,20686.0
2021-04-06,Seafood,48073.0
2021-04-07,Beverages,77202.0
2021-04-07,Condiments,35734.0
2021-04-07,Confections,56618.0
2021-04-07,Dairy Products,52891.0
2021-04-07,Grains/Cereals,25528.0
2021-04-07,Meat/Poultry,65096.0
2021-04-07,Produce,27241.0
2021-04-07,Seafood,34203.0
2021-04-08,Beverages,73823.0
2021-04-08,Condiments,38398.0
2021-04-08,Confections,42651.0
2021-04-08,Dairy Products,47646.0
2021-04-08,Grains/Cereals,18782.0
2021-04-08,Meat/Poultry,43683.0
2021-04-08,Produce,20781.0
2021-04-08,Seafood,46272.0
2021-04-09,Beverages,52172.0
2021-04-09,Condiments,46106.0
2021-04-09,Confections,62283.0
2021-04-09,Dairy Products,48920.0
2021-04-09,Grains/Cereals,20377.0
2021-04-09,Meat/Poultry,55617.0
2021-04-09,Produce,31801.0
2021-04-09,Seafood,38341.0
2021-04-10,Beverages,32597.0
2021-04-10,Condiments,37464.0
2021-04-10,Confections,38324.0
2021-04-10,Dairy Products,24773.0
2021-04-10,Grains/Cereals,12015.0
2021-04-10,Meat/Poultry,41832.0
2021-04-10,Produce,19053.0
2021-04-10,Seafood,24936.0
2021-04-11,Beverages,89422.0
2021-04-11,Condiments,43763.0
2021-04-11,Confections,48169.0
2021-04-11,Dairy Products,53406.0
2021-04-11,Grains/Cereals,16032.0
2021-04-11,Meat/Poultry,60550.0
2021-04-11,Produce,22353.0
2021-04-11,Seafood,38954.0
2021-04-12,Beverages,70435.0
2021-04-12,Condiments,44038.0
2021-04-12,Confections,49952.0
2021-04-12,Dairy Products,42533.0
2021-04-12,Grains/Cereals,20678.0
2021-04-12,Meat/Poultry,66154.0
2021-04-12,Produce,30598.0
2021-04-12,Seafood,46954.0
2021-04-13,Beverages,46175.0
2021-04-13,Condiments,32226.0
2021-04-13,Confections,42642.0
2021-04-13,Dairy Products,34530.0
2021-04-13,Grains/Cereals,16772.0
2021-04-13,Meat/Poultry,35586.0
2021-04-13,Produce,18919.0
2021-04-13,Seafood,35172.0
2021-04-14,Beverages,130507.0
2021-04-14,Condiments,84838.0
2021-04-14,Confections,73423.0
2021-04-14,Dairy Products,69356.0
2021-04-14,Grains/Cereals,34783.0
2021-04-14,Meat/Poultry,75164.0
2021-04-14,Produce,40856.0
2021-04-14,Seafood,55663.0
2021-04-15,Beverages,35479.0
2021-04-15,Condiments,17855.0
2021-04-15,Confections,20470.0
2021-04-15,Dairy Products,16490.0
2021-04-15,Grains/Cereals,5859.0
2021-04-15,Meat/Poultry,9590.0
2021-04-15,Produce,9774.0
2021-04-15,Seafood,13159.0
2021-04-16,Beverages,104250.0
2021-04-16,Condiments,49275.0
2021-04-16,Confections,58113.0
2021-04-16,Dairy Products,38361.0
2021-04-16,Grains/Cereals,22165.0
2021-04-16,Meat/Poultry,56226.0
2021-04-16,Produce,28546.0
2021-04-16,Seafood,43507.0
2021-04-17,Beverages,65946.0
2021-04-17,Condiments,43111.0
2021-04-17,Confections,49247.0
2021-04-17,Dairy Products,50967.0
2021-04-17,Grains/Cereals,26996.0
2021-04-17,Meat/Poultry,51450.0
2021-04-17,Produce,30520.0
2021-04-17,Seafood,43316.0
2021-04-18,Beverages,49307.0
2021-04-18,Condiments,30592.0
2021-04-18,Confections,34425.0
2021-04-18,Dairy Products,23794.0
2021-04-18,Grains/Cereals,15759.0
2021-04-18,Meat/Poultry,34271.0
2021-04-18,Produce,20139.0
2021-04-18,Seafood,26836.0
2021-04-19,Beverages,74346.0
2021-04-19,Condiments,36408.0
2021-04-19,Confections,58385.0
2021-04-19,Dairy Products,41973.0
2021-04-19,Grains/Cereals,14157.0
2021-04-19,Meat/Poultry,53060.0
2021-04-19,Produce,17903.0
2021-04-19,Seafood,36118.0
2021-04-20,Beverages,62069.0
2021-04-20,Condiments,48167.0
2021-04-20,Confections,48183.0
2021-04-20,Dairy Products,40038.0
2021-04-20,Grains/Cereals,21699.0
2021-04-20,Meat/Poultry,54326.0
2021-04-20,Produce,25015.0
2021-04-20,Seafood,42889.0
2021-04-21,Beverages,70373.0
2021-04-21,Condiments,38275.0
2021-04-21,Confections,44486.0
2021-04-21,Dairy Products,39129.0
2021-04-21,Grains/Cereals,13575.0
2021-04-21,Meat/Poultry,35629.0
2021-04-21,Produce,18070.0
2021-04-21,Seafood,28235.0
2021-04-22,Beverages,53380.0
2021-04-22,Condiments,25622.0
2021-04-22,Confections,29078.0
2021-04-22,Dairy Products,37910.0
2021-04-22,Grains/Cereals,11965.0
2021-04-22,Meat/Poultry,34053.0
2021-04-22,Produce,15368.0
2021-04-22,Seafood,26404.0
2021-04-23,Beverages,86701.0
2021-04-23,Condiments,29497.0
2021-04-23,Confections,42610.0
2021-04-23,Dairy Products,33934.0
2021-04-23,Grains/Cereals,21937.0
2021-04-23,Meat/Poultry,35820.0
2021-04-23,Produce,25165.0
2021-04-23,Seafood,30380.0
2021-04-24,Beverages,68324.0
2021-04-24,Condiments,46491.0
2021-04-24,Confections,55861.0
2021-04-24,Dairy Products,34588.0
2021-04-24,Grains/Cereals,27754.0
2021-04-24,Meat/Poultry,55317.0
2021-04-24,Produce,35342.0
2021-04-24,Seafood,45399.0
2021-04-25,Beverages,52885.0
2021-04-25,Condiments,33911.0
2021-04-25,Confections,40919.0
2021-04-25,Dairy Products,26727.0
2021-04-25,Grains/Cereals,13857.0
2021-04-25,Meat/Poultry,33524.0
2021-04-25,Produce,27149.0
2021-04-25,Seafood,26589.0
2021-04-26,Beverages,52734.0
2021-04-26,Condiments,30038.0
2021-04-26,Confections,35342.0
2021-04-26,Dairy Products,33495.0
2021-04-26,Grains/Cereals,21473.0
2021-04-26,Meat/Poultry,46902.0
2021-04-26,Produce,16659.0
2021-04-26,Seafood,35929.0
2021-04-27,Beverages,77936.0
2021-04-27,Condiments,48516.0
2021-04-27,Confections,53696.0
2021-04-27,Dairy Products,46980.0
2021-04-27,Grains/Cereals,28557.0
2021-04-27,Meat/Poultry,59710.0
2021-04-27,Produce,18143.0
2021-04-27,Seafood,43703.0
2021-04-28,Beverages,43166.0
2021-04-28,Condiments,31498.0
2021-04-28,Confections,30027.0
2021-04-28,Dairy Products,32302.0
2021-04-28,Grains/Cereals,12673.0
2021-04-28,Meat/Poultry,17146.0
2021-04-28,Produce,10095.0
2021-04-28,Seafood,18603.0
2021-04-29,Beverages,56053.0
2021-04-29,Condiments,50649.0
2021-04-29,Confections,42541.0
2021-04-29,Dairy Products,50767.0
2021-04-29,Grains/Cereals,24847.0
2021-04-29,Meat/Poultry,47148.0
2021-04-29,Produce,22347.0
2021-04-29,Seafood,41544.0
2021-04-30,Beverages,104156.0
2021-04-30,Condiments,59785.0
2021-04-30,Confections,72658.0
2021-04-30,Dairy Products,71000.0
2021-04-30,Grains/Cereals,39618.0
2021-04-30,Meat/Poultry,88136.0
2021-04-30,Produce,38671.0
2021-04-30,Seafood,67509.0
2021-05-01,Beverages,118905.0
2021-05-01,Condiments,64694.0
2021-05-01,Confections,93563.0
2021-05-01,Dairy Products,61043.0
2021-05-01,Grains/Cereals,35045.0
2021-05-01,Meat/Poultry,64858.0
2021-05-01,Produce,35891.0
2021-05-01,Seafood,51016.0
2021-05-02,Beverages,73803.0
2021-05-02,Condiments,52486.0
2021-05-02,Confections,68457.0
2021-05-02,Dairy Products,46486.0
2021-05-02,Grains/Cereals,24966.0
2021-05-02,Meat/Poultry,52247.0
2021-05-02,Produce,25821.0
2021-05-02,Seafood,44037.0
2021-05-03,Beverages,73807.0
2021-05-03,Condiments,36566.0
2021-05-03,Confections,55374.0
2021-05-03,Dairy Products,40266.0
2021-05-03,Grains/Cereals,23336.0
2021-05-03,Meat/Poultry,34870.0
2021-05-03,Produce,21252.0
2021-05-03,Seafood,32790.0
2021-05-04,Beverages,61998.0
2021-05-04,Condiments,44592.0
2021-05-04,Confections,59208.0
2021-05-04,Dairy Products,48464.0
2021-05-04,Grains/Cereals,22129.0
2021-05-04,Meat/Poultry,47045.0
2021-05-04,Produce,21189.0
2021-05-04,Seafood,41818.0
2021-05-05,Beverages,42480.0
2021-05-05,Condiments,34575.0
2021-05-05,Confections,48999.0
2021-05-05,Dairy Products,38779.0
2021-05-05,Grains/Cereals,26752.0
2021-05-05,Meat/Poultry,29944.0
2021-05-05,Produce,27184.0
2021-05-05,Seafood,34163.0
2021-05-06,Beverages,64178.0
2021-05-06,Condiments,37283.0
2021-05-06,Confections,45745.0
2021-05-06,Dairy Products,35142.0
2021-05-06,Grains/Cereals,18087.0
2021-05-06,Meat/Poultry,39263.0
2021-05-06,Produce,20190.0
2021-05-06,Seafood,37677.0
2021-05-07,Beverages,58728.0
2021-05-07,Condiments,27622.0
2021-05-07,Confections,30295.0
2021-05-07,Dairy Products,22597.0
2021-05-07,Grains/Cereals,13747.0
2021-05-07,Meat/Poultry,31870.0
2021-05-07,Produce,16593.0
2021-05-07,Seafood,26738.0
2021-05-08,Beverages,61928.0
2021-05-08,Condiments,38343.0
2021-05-08,Confections,41408.0
2021-05-08,Dairy Products,36059.0
2021-05-08,Grains/Cereals,17443.0
2021-05-08,Meat/Poultry,31606.0
2021-05-08,Produce,16644.0
2021-05-08,Seafood,29590.0
2021-05-09,Beverages,36265.0
2021-05-09,Condiments,31768.0
2021-05-09,Confections,29275.0
2021-05-09,Dairy Products,34156.0
2021-05-09,Grains/Cereals,16886.0
2021-05-09,Meat/Poultry,50854.0
2021-05-09,Produce,16143.0
2021-05-09,Seafood,29353.0
2021-05-10,Beverages,64171.0
2021-05-10,Condiments,38103.0
2021-05-10,Confections,44593.0
2021-05-10,Dairy Products,36881.0
2021-05-10,Grains/Cereals,23883.0
2021-05-10,Meat/Poultry,43181.0
2021-05-10,Produce,30968.0
2021-05-10,Seafood,43076.0
2021-05-11,Beverages,55563.0
2021-05-11,Condiments,43761.0
2021-05-11,Confections,53379.0
2021-05-11,Dairy Products,42519.0
2021-05-11,Grains/Cereals,30586.0
2021-05-11,Meat/Poultry,57838.0
2021-05-11,Produce,26614.0
2021-05-11,Seafood,46635.0
2021-05-12,Beverages,110661.0
2021-05-12,Condiments,63770.0
2021-05-12,Confections,78159.0
2021-05-12,Dairy Products,60185.0
2021-05-12,Grains/Cereals,24555.0
2021-05-12,Meat/Poultry,62167.0
2021-05-12,Produce,41947.0
2021-05-12,Seafood,55640.0
2021-05-13,Beverages,64143.0
2021-05-13,Condiments,40198.0
2021-05-13,Confections,42825.0
2021-05-13,Dairy Products,42431.0
2021-05-13,Grains/Cereals,13257.0
2021-05-13,Meat/Poultry,40294.0
2021-05-13,Produce,20343.0
2021-05-13,Seafood,30249.0
2021-05-14,Beverages,44736.0
2021-05-14,Condiments,33865.0
2021-05-14,Confections,40427.0
2021-05-14,Dairy Products,31644.0
2021-05-14,Grains/Cereals,17978.0
2021-05-14,Meat/Poultry,37554.0
2021-05-14,Produce,16523.0
2021-05-14,Seafood,26918.0
2021-05-15,Beverages,38155.0
2021-05-15,Condiments,12017.0
2021-05-15,Confections,17924.0
2021-05-15,Dairy Products,13449.0
2021-05-15,Grains/Cereals,4913.0
2021-05-15,Meat/Poultry,14638.0
2021-05-15,Produce,6631.0
2021-05-15,Seafood,11796.0
2021-05-16,Beverages,131451.0
2021-05-16,Condiments,73088.0
2021-05-16,Confections,72542.0
2021-05-16,Dairy Products,84636.0
2021-05-16,Grains/Cereals,41277.0
2021-05-16,Meat/Poultry,84604.0
2021-05-16,Produce,55864.0
2021-05-16,Seafood,64772.0
2021-05-17,Beverages,77904.0
2021-05-17,Condiments,59456.0
2021-05-17,Confections,57862.0
2021-05-17,Dairy Products,51942.0
2021-05-17,Grains/Cereals,26022.0
2021-05-17,Meat/Poultry,70541.0
2021-05-17,Produce,26958.0
2021-05-17,Seafood,47999.0
2021-05-18,Beverages,137866.0
2021-05-18,Condiments,78304.0
2021-05-18,Confections,77056.0
2021-05-18,Dairy Products,80439.0
2021-05-18,Grains/Cereals,41084.0
2021-05-18,Meat/Poultry,110519.0
2021-05-18,Produce,41685.0
2021-05-18,Seafood,71140.0
2021-05-19,Beverages,86976.0
2021-05-19,Condiments,47441.0
2021-05-19,Confections,49068.0
2021-05-19,Dairy Products,39982.0
2021-05-19,Grains/Cereals,23670.0
2021-05-19,Meat/Poultry,49605.0
2021-05-19,Produce,23281.0
2021-05-19,Seafood,40410.0
2021-05-20,Beverages,53162.0
2021-05-20,Condiments,14644.0
2021-05-20,Confections,13928.0
2021-05-20,Dairy Products,22477.0
2021-05-20,Grains/Cereals,7487.0
2021-05-20,Meat/Poultry,13898.0
2021-05-20,Produce,8988.0
2021-05-20,Seafood,11214.0
2021-05-21,Beverages,43987.0
2021-05-21,Condiments,29835.0
2021-05-21,Confections,41618.0
2021-05-21,Dairy Products,32496.0
2021-05-21,Grains/Cereals,17909.0
2021-05-21,Meat/Poultry,23062.0
2021-05-21,Produce,24558.0
2021-05-21,Seafood,28743.0
2021-05-22,Beverages,60392.0
2021-05-22,Condiments,34877.0
2021-05-22,Confections,44187.0
2021-05-22,Dairy Products,33530.0
2021-05-22,Grains/Cereals,14697.0
2021-05-22,Meat/Poultry,35492.0
2021-05-22,Produce,17642.0
2021-05-22,Seafood,26566.0
2021-05-23,Beverages,86029.0
2021-05-23,Condiments,33380.0
2021-05-23,Confections,40887.0
2021-05-23,Dairy Products,47138.0
2021-05-23,Grains/Cereals,19979.0
2021-05-23,Meat/Poultry,44734.0
2021-05-23,Produce,26608.0
2021-05-23,Seafood,37118.0
2021-05-24,Beverages,101771.0
2021-05-24,Condiments,51468.0
2021-05-24,Confections,44885.0
2021-05-24,Dairy Products,45371.0
2021-05-24,Grains/Cereals,27209.0
2021-05-24,Meat/Poultry,57487.0
2021-05-24,Produce,33219.0
2021-05-24,Seafood,51012.0
2021-05-25,Beverages,29244.0
2021-05-25,Condiments,25332.0
2021-05-25,Confections,28050.0
2021-05-25,Dairy Products,17479.0
2021-05-25,Grains/Cereals,14231.0
2021-05-25,Meat/Poultry,35320.0
2021-05-25,Produce,18798.0
2021-05-25,Seafood,23600.0
2021-05-26,Beverages,18149.0
2021-05-26,Condiments,14344.0
2021-05-26,Confections,14622.0
2021-05-26,Dairy Products,12432.0
2021-05-26,Grains/Cereals,7312.0
2021-05-26,Meat/Poultry,13992.0
2021-05-26,Produce,3777.0
2021-05-26,Seafood,9229.0
2021-05-27,Beverages,71581.0
2021-05-27,Condiments,47180.0
2021-05-27,Confections,50212.0
2021-05-27,Dairy Products,47457.0
2021-05-27,Grains/Cereals,20305.0
2021-05-27,Meat/Poultry,58115.0
2021-05-27,Produce,26713.0
2021-05-27,Seafood,44574.0
2021-05-28,Beverages,82850.0
2021-05-28,Condiments,46242.0
2021-05-28,Confections,58490.0
2021-05-28,Dairy Products,54944.0
2021-05-28,Grains/Cereals,33851.0
2021-05-28,Meat/Poultry,47538.0
2021-05-28,Produce,23823.0
2021-05-28,Seafood,40237.0
2021-05-29,Beverages,58392.0
2021-05-29,Condiments,34723.0
2021-05-29,Confections,32653.0
2021-05-29,Dairy Products,41383.0
2021-05-29,Grains/Cereals,20890.0
2021-05-29,Meat/Poultry,51926.0
2021-05-29,Produce,26219.0
2021-05-29,Seafood,34593.0
2021-05-30,Beverages,16563.0
2021-05-30,Condiments,14584.0
2021-05-30,Confections,15065.0
2021-05-30,Dairy Products,15665.0
2021-05-30,Grains/Cereals,5721.0
2021-05-30,Meat/Poultry,20433.0
2021-05-30,Produce,10554.0
2021-05-30,Seafood,11462.0
2021-05-31,Beverages,47045.0
2021-05-31,Condiments,29734.0
2021-05-31,Confections,36262.0
2021-05-31,Dairy Products,27643.0
2021-05-31,Grains/Cereals,12962.0
2021-05-31,Meat/Poultry,38253.0
2021-05-31,Produce,15878.0
2021-05-31,Seafood,28380.0
2021-06-01,Beverages,84454.0
2021-06-01,Condiments,43311.0
2021-06-01,Confections,55187.0
2021-06-01,Dairy Products,43877.0
2021-06-01,Grains/Cereals,23492.0
2021-06-01,Meat/Poultry,43127.0
2021-06-01,Produce,29728.0
2021-06-01,Seafood,44168.0
2021-06-02,Beverages,80492.0
2021-06-02,Condiments,49028.0
2021-06-02,Confections,46861.0
2021-06-02,Dairy Products,44586.0
2021-06-02,Grains/Cereals,28116.0
2021-06-02,Meat/Poultry,62008.0
2021-06-02,Produce,26814.0
2021-06-02,Seafood,41941.0
2021-06-03,Beverages,42426.0
2021-06-03,Condiments,25654.0
2021-06-03,Confections,31992.0
2021-06-03,Dairy Products,30406.0
2021-06-03,Grains/Cereals,11038.0
2021-06-03,Meat/Poultry,34529.0
2021-06-03,Produce,15122.0
2021-06-03,Seafood,30224.0
2021-06-04,Beverages,78086.0
2021-06-04,Condiments,45982.0
2021-06-04,Confections,51869.0
2021-06-04,Dairy Products,49752.0
2021-06-04,Grains/Cereals,23109.0
2021-06-04,Meat/Poultry,53463.0
2021-06-04,Produce,22371.0
2021-06-04,Seafood,50273.0
2021-06-05,Beverages,43734.0
2021-06-05,Condiments,36349.0
2021-06-05,Confections,45254.0
2021-06-05,Dairy Products,33647.0
2021-06-05,Grains/Cereals,19976.0
2021-06-05,Meat/Poultry,37515.0
2021-06-05,Produce,18930.0
2021-06-05,Seafood,38171.0
2021-06-06,Beverages,27602.0
2021-06-06,Condiments,28673.0
2021-06-06,Confections,34622.0
2021-06-06,Dairy Products,37600.0
2021-06-06,Grains/Cereals,13690.0
2021-06-06,Meat/Poultry,41203.0
2021-06-06,Produce,10079.0
2021-06-06,Seafood,29637.0
2021-06-07,Beverages,107289.0
2021-06-07,Condiments,51487.0
2021-06-07,Confections,49289.0
2021-06-07,Dairy Products,58226.0
2021-06-07,Grains/Cereals,28426.0
2021-06-07,Meat/Poultry,66885.0
2021-06-07,Produce,25217.0
2021-06-07,Seafood,44170.0
2021-06-08,Beverages,90044.0
2021-06-08,Condiments,48333.0
2021-06-08,Confections,52503.0
2021-06-08,Dairy Products,58888.0
2021-06-08,Grains/Cereals,28722.0
2021-06-08,Meat/Poultry,51739.0
2021-06-08,Produce,25280.0
2021-06-08,Seafood,37299.0
2021-06-09,Beverages,16818.0
2021-06-09,Condiments,28465.0
2021-06-09,Confections,23317.0
2021-06-09,Dairy Products,29192.0
2021-06-09,Grains/Cereals,11640.0
2021-06-09,Meat/Poultry,23517.0
2021-06-09,Produce,17210.0
2021-06-09,Seafood,18992.0
2021-06-10,Beverages,73727.0
2021-06-10,Condiments,38726.0
2021-06-10,Confections,52705.0
2021-06-10,Dairy Products,43979.0
2021-06-10,Grains/Cereals,15521.0
2021-06-10,Meat/Poultry,57195.0
2021-06-10,Produce,21374.0
2021-06-10,Seafood,33771.0
2021-06-11,Beverages,75963.0
2021-06-11,Condiments,37590.0
2021-06-11,Confections,40233.0
2021-06-11,Dairy Products,23440.0
2021-06-11,Grains/Cereals,13954.0
2021-06-11,Meat/Poultry,46268.0
2021-06-11,Produce,20407.0
2021-06-11,Seafood,33694.0
2021-06-12,Beverages,60783.0
2021-06-12,Condiments,43716.0
2021-06-12,Confections,50395.0
2021-06-12,Dairy Products,44351.0
2021-06-12,Grains/Cereals,22744.0
2021-06-12,Meat/Poultry,47558.0
2021-06-12,Produce,20744.0
2021-06-12,Seafood,32170.0
2021-06-13,Beverages,85253.0
2021-06-13,Condiments,37421.0
2021-06-13,Confections,60098.0
2021-06-13,Dairy Products,45252.0
2021-06-13,Grains/Cereals,29146.0
2021-06-13,Meat/Poultry,53539.0
2021-06-13,Produce,32086.0
2021-06-13,Seafood,37353.0
2021-06-14,Beverages,53638.0
2021-06-14,Condiments,53398.0
2021-06-14,Confections,56405.0
2021-06-14,Dairy Products,43703.0
2021-06-14,Grains/Cereals,28530.0
2021-06-14,Meat/Poultry,52763.0
2021-06-14,Produce,29044.0
2021-06-14,Seafood,42804.0
2021-06-15,Beverages,55489.0
2021-06-15,Condiments,43980.0
2021-06-15,Confections,51019.0
2021-06-15,Dairy Products,47254.0
2021-06-15,Grains/Cereals,23021.0
2021-06-15,Meat/Poultry,37582.0
2021-06-15,Produce,21650.0
2021-06-15,Seafood,39194.0
2021-06-16,Beverages,46759.0
2021-06-16,Condiments,26530.0
2021-06-16,Confections,48537.0
2021-06-16,Dairy Products,39925.0
2021-06-16,Grains/Cereals,18109.0
2021-06-16,Meat/Poultry,40091.0
2021-06-16,Produce,26165.0
2021-06-16,Seafood,33113.0
2021-06-17,Beverages,130095.0
2021-06-17,Condiments,70519.0
2021-06-17,Confections,70128.0
2021-06-17,Dairy Products,60291.0
2021-06-17,Grains/Cereals,36332.0
2021-06-17,Meat/Poultry,91812.0
2021-06-17,Produce,36970.0
2021-06-17,Seafood,58384.0
2021-06-18,Beverages,60735.0
2021-06-18,Condiments,51031.0
2021-06-18,Confections,58002.0
2021-06-18,Dairy Products,47399.0
2021-06-18,Grains/Cereals,21867.0
2021-06-18,Meat/Poultry,65114.0
2021-06-18,Produce,24464.0
2021-06-18,Seafood,47723.0
2021-06-19,Beverages,84216.0
2021-06-19,Condiments,39949.0
2021-06-19,Confections,59700.0
2021-06-19,Dairy Products,55499.0
2021-06-19,Grains/Cereals,26352.0
2021-06-19,Meat/Poultry,45787.0
2021-06-19,Produce,21786.0
2021-06-19,Seafood,45441.0
2021-06-20,Beverages,108066.0
2021-06-20,Condiments,46240.0
2021-06-20,Confections,54723.0
2021-06-20,Dairy Products,44997.0
2021-06-20,Grains/Cereals,23390.0
2021-06-20,Meat/Poultry,71891.0
2021-06-20,Produce,27569.0
2021-06-20,Seafood,39828.0
2021-06-21,Beverages,57179.0
2021-06-21,Condiments,41613.0
2021-06-21,Confections,44751.0
2021-06-21,Dairy Products,45222.0
2021-06-21,Grains/Cereals,22375.0
2021-06-21,Meat/Poultry,50125.0
2021-06-21,Produce,19429.0
2021-06-21,Seafood,37073.0
2021-06-22,Beverages,116082.0
2021-06-22,Condiments,81405.0
2021-06-22,Confections,92892.0
2021-06-22,Dairy Products,80482.0
2021-06-22,Grains/Cereals,45001.0
2021-06-22,Meat/Poultry,100900.0
2021-06-22,Produce,51961.0
2021-06-22,Seafood,74603.0
2021-06-23,Beverages,115506.0
2021-06-23,Condiments,57007.0
2021-06-23,Confections,69483.0
2021-06-23,Dairy Products,56956.0
2021-06-23,Grains/Cereals,25558.0
2021-06-23,Meat/Poultry,57665.0
2021-06-23,Produce,42847.0
2021-06-23,Seafood,56097.0
2021-06-24,Beverages,85912.0
2021-06-24,Condiments,49333.0
2021-06-24,Confections,54930.0
2021-06-24,Dairy Products,50848.0
2021-06-24,Grains/Cereals,17658.0
2021-06-24,Meat/Poultry,54636.0
2021-06-24,Produce,33128.0
2021-06-24,Seafood,40265.0
2021-06-25,Beverages,72586.0
2021-06-25,Condiments,43604.0
2021-06-25,Confections,49229.0
2021-06-25,Dairy Products,39862.0
2021-06-25,Grains/Cereals,25207.0
2021-06-25,Meat/Poultry,53520.0
2021-06-25,Produce,30163.0
2021-06-25,Seafood,40545.0
2021-06-26,Beverages,38531.0
2021-06-26,Condiments,15817.0
2021-06-26,Confections,33126.0
2021-06-26,Dairy Products,18358.0
2021-06-26,Grains/Cereals,9241.0
2021-06-26,Meat/Poultry,23175.0
2021-06-26,Produce,15525.0
2021-06-26,Seafood,19022.0
2021-06-27,Beverages,112279.0
2021-06-27,Condiments,55302.0
2021-06-27,Confections,70061.0
2021-06-27,Dairy Products,52888.0
