Id,CustomerId,EmployeeId,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry,StatusId
24850,GALED,6,2020-10-26,2020-11-07,2020-11-02,3,444,Galería del gastronómo,"Rambla de Cataluña, 23",Barcelona,Southern Europe,8022,Spain,0
24851,MAGAA,4,2018-10-29,2018-11-07,2018-11-09,2,45,Lazy K Kountry Store,12 Orchestra Terrace,Walla Walla,North America,99362,USA,2
24852,WHITC,5,2018-11-07,2018-11-16,2018-11-12,2,378,Wolski Zajazd,ul. Filtrowa 68,Warszawa,Eastern Europe,01-012,Poland,1
24853,MORGK,9,2019-11-12,2019-12-03,2019-11-19,2,460,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,South America,3508,Venezuela,2
24854,THEBI,6,2019-04-10,2019-04-15,2019-04-16,1,315,Mère Paillarde,43 rue St. Laurent,Montréal,North America,H1J 1C3,Canada,1
24855,RICSU,1,2018-05-21,2018-06-17,2018-05-25,1,202,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,South America,1010,Argentina,2
24856,ANTON,7,2020-04-13,2020-05-07,2020-04-15,2,239,La corne d'abondance,"67, avenue de l'Europe",Versailles,Western Europe,78000,France,3
24857,THECR,1,2021-04-08,2021-04-19,2021-04-14,2,143,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,Western Europe,B-6000,Belgium,2
24858,MAISD,5,2019-11-04,2019-11-18,2019-11-05,3,151,Tortuga Restaurante,Avda. Azteca 123,México D.F.,Central America,05033,Mexico,1
24859,THEBI,6,2020-06-04,2020-06-16,2020-06-13,2,345,Blondel père et fils,"24, place Kléber",Strasbourg,Western Europe,67000,France,1
24860,SPLIR,7,2020-11-30,2020-12-12,2020-12-22,3,59,Centro comercial Moctezuma,Sierras de Granada 9993,México D.F.,Central America,05022,Mexico,2
24861,VAFFE,6,2021-08-22,2021-09-14,2021-08-31,2,291,Berglunds snabbköp,Berguvsvägen  8,Luleå,Northern Europe,S-958 22,Sweden,3
24862,ISLAT,6,2021-03-26,2021-04-23,2021-04-06,2,75,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,South America,02389-890,Brazil,2
24863,HANAR,7,2019-09-15,2019-09-20,2019-09-25,3,317,Around the Horn,Brook Farm Stratford St. Mary,Colchester,British Isles,CO7 6JX,UK,2
24864,LACOR,7,2018-11-28,2018-12-13,2018-11-29,3,384,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,North America,T2F 8M4,Canada,1
24865,TRADH,4,2020-02-02,2020-02-04,2020-02-03,2,150,Bon app',"12, rue des Bouchers",Marseille,Western Europe,13008,France,3
24866,FOLKO,8,2018-10-03,2018-10-21,2018-10-05,1,279,Wellington Importadora,"Rua do Mercado, 12",Resende,South America,08737-363,Brazil,3
24867,VICTE,1,2019-04-15,2019-05-01,2019-04-19,2,334,Tortuga Restaurante,Avda. Azteca 123,México D.F.,Central America,05033,Mexico,1
24868,WANDK,8,2018-10-30,2018-11-20,2018-10-30,2,315,Island Trading,Garden House Crowther Way,Cowes,British Isles,PO31 7PJ,UK,1
24869,DRACD,5,2021-07-17,2021-07-17,2021-07-30,2,404,Trail's Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,North America,98034,USA,3
24870,OCEAN,4,2019-09-27,2019-11-06,2019-10-03,3,241,Let's Stop N Shop,87 Polk St. Suite 5,San Francisco,North America,94117,USA,0
24871,FRANK,1,2020-12-05,2020-12-08,2020-12-28,3,481,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,South America,5022,Venezuela,3
24872,CHOPS,9,2020-08-27,2020-09-23,2020-09-01,3,209,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,South America,02389-673,Brazil,3
24873,CACTU,6,2018-07-30,2018-09-14,2018-08-02,3,277,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,Western Europe,60528,Germany,0
24874,HUNGC,2,2020-12-06,2020-12-16,2020-12-07,1,128,Lazy K Kountry Store,12 Orchestra Terrace,Walla Walla,North America,99362,USA,1
24875,FRANR,2,2020-03-24,2020-04-15,2020-03-28,1,464,Around the Horn,Brook Farm Stratford St. Mary,Colchester,British Isles,CO7 6JX,UK,0
24876,FRANK,7,2018-12-30,2019-01-12,2019-01-01,2,166,Split Rail Beer & Ale,P.O. Box 555,Lander,North America,82520,USA,0
24877,LEHMS,6,2021-01-13,2021-02-01,2021-01-18,2,58,Vaffeljernet,Smagsloget 45,Århus,Northern Europe,8200,Denmark,1
24878,GOURL,4,2020-06-26,2020-06-29,2020-07-13,3,108,Blondel père et fils,"24, place Kléber",Strasbourg,Western Europe,67000,France,3
24879,MAGAA,1,2020-10-21,2020-11-09,2020-10-21,1,122,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,Western Europe,B-6000,Belgium,1
24880,AROUT,7,2019-10-11,2019-10-24,2019-10-14,1,201,Folies gourmandes,"184, chaussée de Tournai",Lille,Western Europe,59000,France,3
24881,TOMSP,1,2019-06-26,2019-06-27,2019-07-07,1,263,Consolidated Holdings,Berkeley Gardens 12  Brewery,London,British Isles,WX1 6LT,UK,1
24882,THEBI,5,2020-04-06,2020-04-08,2020-04-09,2,215,Franchi S.p.A.,Via Monte Bianco 34,Torino,Southern Europe,10100,Italy,0
24883,SAVEA,2,2020-02-01,2020-02-26,2020-02-09,3,482,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany,1
24884,ANATR,6,2019-07-06,2019-07-10,2019-07-12,3,366,Toms Spezialitäten,Luisenstr. 48,Münster,Western Europe,44087,Germany,1
24885,BSBEV,6,2020-07-15,2020-07-23,2020-07-22,1,439,Folies gourmandes,"184, chaussée de Tournai",Lille,Western Europe,59000,France,3
24886,VAFFE,5,2020-08-06,2020-08-13,2020-08-06,3,157,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,South America,05487-020,Brazil,2
24887,TOMSP,8,2019-03-09,2019-03-23,2019-03-12,3,392,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,Western Europe,51100,France,0
24888,RICAR,4,2018-10-14,2018-10-21,2018-10-17,1,161,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,South America,1010,Argentina,2
24889,LONEP,5,2019-06-15,2019-07-02,2019-07-12,3,180,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,South America,1010,Argentina,2
24890,FAMIA,9,2019-03-18,2019-04-05,2019-04-10,1,102,Berglunds snabbköp,Berguvsvägen  8,Luleå,Northern Europe,S-958 22,Sweden,3
24891,TRADH,2,2021-04-21,2021-05-15,2021-04-27,1,103,Tradiçao Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,South America,05634-030,Brazil,1
24892,ALFKI,6,2020-11-21,2020-11-23,2020-11-22,1,122,Lazy K Kountry Store,12 Orchestra Terrace,Walla Walla,North America,99362,USA,2
24893,VAFFE,4,2019-07-12,2019-08-17,2019-07-19,3,15,Romero y tomillo,"Gran Vía, 1",Madrid,Southern Europe,28001,Spain,1
24894,MORGK,5,2018-10-19,2018-10-26,2018-10-30,1,249,Piccolo und mehr,Geislweg 14,Salzburg,Western Europe,5020,Austria,0
24895,ANTON,9,2019-10-20,2019-10-31,2019-11-06,3,141,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,Western Europe,31000,France,2
24896,GODOS,2,2018-07-07,2018-08-11,2018-07-25,2,80,Godos Cocina Típica,"C/ Romero, 33",Sevilla,Southern Europe,41101,Spain,3
24897,GODOS,9,2021-08-09,2021-09-21,2021-08-21,1,225,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,Western Europe,51100,France,3
24898,CACTU,4,2020-02-29,2020-02-29,2020-03-03,3,142,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,Southern Europe,42100,Italy,2
24899,MAGAA,9,2019-10-02,2019-10-23,2019-10-18,2,244,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,South America,02389-673,Brazil,1
24900,WARTH,8,2019-04-22,2019-05-15,2019-05-08,3,494,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,South America,5022,Venezuela,0
24901,SAVEA,3,2018-04-13,2018-04-21,2018-04-14,1,277,Lazy K Kountry Store,12 Orchestra Terrace,Walla Walla,North America,99362,USA,0
24902,HUNGO,1,2019-05-14,2019-05-16,2019-05-16,2,186,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,South America,1010,Argentina,1
24903,OCEAN,3,2020-08-09,2020-09-01,2020-08-19,1,235,Princesa Isabel Vinhos,Estrada da saúde n. 58,Lisboa,Southern Europe,1756,Portugal,2
24904,PERIC,4,2021-07-27,2021-07-27,2021-08-23,3,106,Old World Delicatessen,2743 Bering St.,Anchorage,North America,99508,USA,1
24905,PERIC,9,2018-06-17,2018-08-13,2018-06-23,3,58,Old World Delicatessen,2743 Bering St.,Anchorage,North America,99508,USA,3
24906,MORGK,5,2019-10-31,2019-11-11,2019-11-02,2,50,Alfreds Futterkiste,Obere Str. 57,Berlin,Western Europe,12209,Germany,1
24907,LINOD,3,2018-04-03,2018-04-05,2018-04-08,1,327,Mère Paillarde,43 rue St. Laurent,Montréal,North America,H1J 1C3,Canada,0
24908,ALFKI,8,2021-08-16,2021-08-31,2021-08-21,1,118,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,Western Europe,70563,Germany,2
24909,EASTC,6,2021-06-07,2021-06-21,2021-06-18,1,253,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,Western Europe,31000,France,3
24910,MAISD,1,2021-04-17,2021-05-17,2021-04-23,2,258,Blondel père et fils,"24, place Kléber",Strasbourg,Western Europe,67000,France,0
24911,CENTC,1,2019-09-05,2019-10-03,2019-09-12,2,218,Old World Delicatessen,2743 Bering St.,Anchorage,North America,99508,USA,0
24912,PERIC,3,2018-04-01,2018-04-05,2018-04-06,3,501,The Cracker Box,55 Grizzly Peak Rd.,Butte,North America,59801,USA,3
24913,WELLI,2,2019-06-27,2019-07-10,2019-06-29,1,327,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,South America,5022,Venezuela,2
24914,RICAR,1,2020-04-17,2020-05-15,2020-05-01,2,447,Folk och fä HB,Åkergatan 24,Bräcke,Northern Europe,S-844 67,Sweden,3
24915,RANCH,9,2020-11-19,2020-12-25,2020-12-02,3,238,Centro comercial Moctezuma,Sierras de Granada 9993,México D.F.,Central America,05022,Mexico,3
24916,PICCO,5,2019-05-24,2019-06-24,2019-05-26,1,258,Toms Spezialitäten,Luisenstr. 48,Münster,Western Europe,44087,Germany,3
24917,GODOS,7,2019-04-02,2019-05-12,2019-04-23,3,196,Frankenversand,Berliner Platz 43,München,Western Europe,80805,Germany,1
24918,BOTTM,7,2020-01-16,2020-02-24,2020-01-26,1,104,Franchi S.p.A.,Via Monte Bianco 34,Torino,Southern Europe,10100,Italy,2
24919,AROUT,8,2018-03-26,2018-03-27,2018-04-14,1,63,Spécialités du monde,"25, rue Lauriston",Paris,Western Europe,75016,France,2
24920,VAFFE,8,2020-09-24,2020-09-25,2020-09-24,3,347,Island Trading,Garden House Crowther Way,Cowes,British Isles,PO31 7PJ,UK,1
24921,EASTC,8,2020-04-19,2020-05-08,2020-04-20,2,206,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,Southern Europe,24100,Italy,1
24922,FISSA,8,2018-08-16,2018-10-05,2018-08-17,2,98,Eastern Connection,35 King George,London,British Isles,WX3 6FW,UK,2
24923,SANTG,9,2020-05-25,2020-06-15,2020-06-08,1,353,Drachenblut Delikatessen,Walserweg 21,Aachen,Western Europe,52066,Germany,1
24924,SPECD,9,2021-06-13,2021-07-01,2021-07-04,2,207,Franchi S.p.A.,Via Monte Bianco 34,Torino,Southern Europe,10100,Italy,0
24925,MEREP,2,2021-04-20,2021-05-02,2021-05-05,2,296,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,North America,87110,USA,3
24926,MAGAA,6,2018-08-28,2018-09-15,2018-09-02,2,19,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,South America,05454-876,Brazil,1
24927,DUMON,6,2018-05-06,2018-05-15,2018-05-12,1,327,La corne d'abondance,"67, avenue de l'Europe",Versailles,Western Europe,78000,France,1
24928,LEHMS,1,2018-05-10,2018-05-16,2018-05-16,3,423,Eastern Connection,35 King George,London,British Isles,WX3 6FW,UK,0
24929,FURIB,3,2019-03-29,2019-04-18,2019-04-02,1,419,Rancho grande,Av. del Libertador 900,Buenos Aires,South America,1010,Argentina,3
24930,QUEEN,1,2018-10-21,2018-10-31,2018-11-04,1,75,Chop-suey Chinese,Hauptstr. 31,Bern,Western Europe,3012,Switzerland,1
24931,VINET,4,2020-10-28,2020-11-19,2020-11-08,3,465,Alfreds Futterkiste,Obere Str. 57,Berlin,Western Europe,12209,Germany,3
24932,VINET,3,2021-03-30,2021-04-25,2021-04-20,1,81,Princesa Isabel Vinhos,Estrada da saúde n. 58,Lisboa,Southern Europe,1756,Portugal,0
24933,BSBEV,8,2019-09-01,2019-09-18,2019-09-19,3,123,Hungry Coyote Import Store,City Center Plaza 516 Main St.,Elgin,North America,97827,USA,0
24934,ANATR,5,2020-06-03,2020-06-09,2020-06-11,2,110,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,Western Europe,31000,France,3
24935,QUICK,3,2018-06-10,2018-07-09,2018-06-13,1,167,Richter Supermarkt,Starenweg 5,Genève,Western Europe,1204,Switzerland,2
24936,ANTON,6,2020-10-30,2020-11-24,2020-10-31,3,134,Spécialités du monde,"25, rue Lauriston",Paris,Western Europe,75016,France,0
24937,OCEAN,1,2021-07-30,2021-09-04,2021-07-30,3,446,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,Western Europe,51100,France,0
24938,PARIS,1,2019-02-03,2019-02-26,2019-02-10,1,181,Simons bistro,Vinbæltet 34,Kobenhavn,Northern Europe,1734,Denmark,0
24939,OCEAN,2,2019-02-26,2019-02-26,2019-03-10,1,196,Familia Arquibaldo,"Rua Orós, 92",Sao Paulo,South America,05442-030,Brazil,3
24940,CONSH,4,2018-02-10,2018-02-21,2018-02-11,2,72,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria,3
24941,GOURL,1,2019-11-16,2019-11-24,2019-11-17,3,265,Wartian Herkku,Torikatu 38,Oulu,Scandinavia,90110,Finland,1
24942,DRACD,3,2021-08-24,2021-09-03,2021-08-25,1,61,Ottilies Käseladen,Mehrheimerstr. 369,Köln,Western Europe,50739,Germany,2
24943,BSBEV,2,2020-05-03,2020-06-28,2020-05-15,2,181,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,Southern Europe,1675,Portugal,0
24944,LAZYK,6,2019-03-27,2019-04-16,2019-04-01,1,531,Lazy K Kountry Store,12 Orchestra Terrace,Walla Walla,North America,99362,USA,3
24945,SUPRD,7,2019-09-06,2019-09-17,2019-09-18,1,301,Piccolo und mehr,Geislweg 14,Salzburg,Western Europe,5020,Austria,1
24946,TRADH,1,2019-11-29,2019-12-08,2019-12-25,3,22,Galería del gastronómo,"Rambla de Cataluña, 23",Barcelona,Southern Europe,8022,Spain,1
24947,SEVES,6,2021-07-27,2021-08-27,2021-08-15,1,266,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,South America,1010,Argentina,3
24948,SPLIR,4,2018-05-27,2018-06-18,2018-06-16,3,467,Wilman Kala,Keskuskatu 45,Helsinki,Scandinavia,21240,Finland,2
24949,DUMON,9,2020-03-10,2020-03-15,2020-03-18,2,452,Alfreds Futterkiste,Obere Str. 57,Berlin,Western Europe,12209,Germany,1
24950,LETSS,1,2018-05-29,2018-06-04,2018-06-06,3,57,Blondel père et fils,"24, place Kléber",Strasbourg,Western Europe,67000,France,2
24951,GROSR,4,2019-09-27,2019-10-11,2019-10-15,1,382,Folk och fä HB,Åkergatan 24,Bräcke,Northern Europe,S-844 67,Sweden,2
24952,SIMOB,6,2019-03-17,2019-04-06,2019-03-24,3,219,Blauer See Delikatessen,Forsterstr. 57,Mannheim,Western Europe,68306,Germany,1
24953,VINET,3,2021-04-25,2021-05-02,2021-05-02,2,66,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany,3
24954,LINOD,2,2018-02-24,2018-03-16,2018-03-12,3,507,Pericles Comidas clásicas,Calle Dr. Jorge Cash 321,México D.F.,Central America,05033,Mexico,1
24955,COMMI,4,2018-04-04,2018-05-13,2018-04-07,2,101,Antonio Moreno Taquería,Mataderos  2312,México D.F.,Central America,05023,Mexico,3
24956,BSBEV,5,2018-12-30,2019-01-22,2019-01-02,2,402,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,South America,1010,Argentina,3
24957,ALFKI,2,2019-09-04,2019-09-20,2019-10-01,3,160,Comércio Mineiro,"Av. dos Lusíadas, 23",Sao Paulo,South America,05432-043,Brazil,1
24958,ISLAT,4,2020-12-20,2021-01-02,2021-01-01,1,524,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,Western Europe,60528,Germany,3
24959,TOMSP,5,2021-02-10,2021-02-25,2021-02-15,2,150,Pericles Comidas clásicas,Calle Dr. Jorge Cash 321,México D.F.,Central America,05033,Mexico,1
24960,THEBI,7,2019-12-28,2020-01-19,2019-12-31,3,425,Santé Gourmet,Erling Skakkes gate 78,Stavern,Scandinavia,4110,Norway,1
24961,MAGAA,5,2019-12-23,2019-12-27,2019-12-23,1,31,GROSELLA-Restaurante,5ª Ave. Los Palos Grandes,Caracas,South America,1081,Venezuela,3
24962,WARTH,9,2021-07-21,2021-08-02,2021-08-03,2,140,Seven Seas Imports,90 Wadhurst Rd.,London,British Isles,OX15 4NB,UK,1
24963,FAMIA,2,2020-01-27,2020-02-20,2020-02-03,2,527,Santé Gourmet,Erling Skakkes gate 78,Stavern,Scandinavia,4110,Norway,0
24964,ANATR,2,2019-04-07,2019-05-06,2019-04-12,1,298,Seven Seas Imports,90 Wadhurst Rd.,London,British Isles,OX15 4NB,UK,1
24965,FOLKO,9,2020-05-07,2020-05-19,2020-05-07,2,294,Tradiçao Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,South America,05634-030,Brazil,3
24966,SIMOB,2,2021-03-14,2021-04-26,2021-03-26,2,243,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,North America,97219,USA,3
24967,ALFKI,1,2020-12-29,2021-01-29,2021-01-05,1,62,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,South America,04876-786,Brazil,3
24968,VICTE,1,2020-04-12,2020-06-06,2020-04-14,3,24,Island Trading,Garden House Crowther Way,Cowes,British Isles,PO31 7PJ,UK,2
24969,PARIS,1,2020-04-07,2020-05-11,2020-04-28,2,299,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,North America,87110,USA,2
24970,TRAIH,8,2020-06-12,2020-06-29,2020-06-12,1,409,Morgenstern Gesundkost,Heerstr. 22,Leipzig,Western Europe,04179,Germany,2
24971,OCEAN,3,2019-01-22,2019-01-29,2019-01-27,1,99,Seven Seas Imports,90 Wadhurst Rd.,London,British Isles,OX15 4NB,UK,3
24972,VINET,7,2021-01-12,2021-01-20,2021-01-25,2,192,Richter Supermarkt,Starenweg 5,Genève,Western Europe,1204,Switzerland,1
24973,OCEAN,5,2021-03-06,2021-04-05,2021-03-14,1,176,Ana Trujillo Emparedados y helados,Avda. de la Constitución 2222,México D.F.,Central America,05021,Mexico,2
24974,KOENE,6,2019-06-08,2019-06-25,2019-06-08,1,420,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,Southern Europe,42100,Italy,0
24975,FURIB,1,2020-07-03,2020-07-19,2020-07-11,3,150,Franchi S.p.A.,Via Monte Bianco 34,Torino,Southern Europe,10100,Italy,2
24976,VINET,6,2020-11-21,2020-11-23,2020-11-22,2,64,Wolski Zajazd,ul. Filtrowa 68,Warszawa,Eastern Europe,01-012,Poland,2
24977,EASTC,3,2019-05-06,2019-05-28,2019-05-11,1,21,Consolidated Holdings,Berkeley Gardens 12  Brewery,London,British Isles,WX1 6LT,UK,1
24978,CONSH,5,2019-06-17,2019-06-26,2019-07-06,3,437,Berglunds snabbköp,Berguvsvägen  8,Luleå,Northern Europe,S-958 22,Sweden,1
24979,CHOPS,6,2018-04-06,2018-04-06,2018-04-07,1,352,Tradiçao Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,South America,05634-030,Brazil,2
24980,PICCO,3,2020-11-26,2021-01-03,2020-12-08,2,217,Du monde entier,"67, rue des Cinquante Otages",Nantes,Western Europe,44000,France,1
24981,HILAA,7,2020-08-11,2020-09-15,2020-08-12,1,503,Around the Horn,Brook Farm Stratford St. Mary,Colchester,British Isles,CO7 6JX,UK,0
24982,OLDWO,8,2020-05-13,2020-06-19,2020-05-14,1,57,Hungry Coyote Import Store,City Center Plaza 516 Main St.,Elgin,North America,97827,USA,1
24983,LACOR,4,2020-11-06,2020-11-28,2020-11-16,3,327,Berglunds snabbköp,Berguvsvägen  8,Luleå,Northern Europe,S-958 22,Sweden,3
24984,LAMAI,4,2019-07-22,2019-08-12,2019-08-01,2,256,Laughing Bacchus Wine Cellars,2319 Elm St.,Vancouver,North America,V3F 2K1,Canada,0
24985,FURIB,2,2018-06-22,2018-06-26,2018-06-24,1,235,Chop-suey Chinese,Hauptstr. 31,Bern,Western Europe,3012,Switzerland,3
24986,FRANK,2,2019-11-03,2019-11-07,2019-11-05,3,291,Seven Seas Imports,90 Wadhurst Rd.,London,British Isles,OX15 4NB,UK,1
24987,DRACD,6,2020-12-27,2021-01-30,2021-01-05,3,290,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,Southern Europe,24100,Italy,2
24988,WANDK,4,2018-05-26,2018-06-01,2018-05-26,3,299,Richter Supermarkt,Starenweg 5,Genève,Western Europe,1204,Switzerland,0
24989,AROUT,1,2018-10-24,2018-11-06,2018-11-22,2,229,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,British Isles,,Ireland,1
24990,TOMSP,4,2018-11-21,2018-12-17,2018-12-01,1,473,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,Southern Europe,1675,Portugal,2
24991,FRANS,3,2018-09-25,2018-11-01,2018-10-03,2,300,Split Rail Beer & Ale,P.O. Box 555,Lander,North America,82520,USA,2
24992,NORTS,8,2021-08-27,2021-09-14,2021-08-27,2,186,Drachenblut Delikatessen,Walserweg 21,Aachen,Western Europe,52066,Germany,3
24993,OLDWO,7,2020-07-11,2020-07-18,2020-07-24,1,145,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,2
24994,FOLIG,4,2021-04-09,2021-05-27,2021-04-16,1,264,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,Southern Europe,1675,Portugal,0
24995,LAZYK,3,2020-08-31,2020-10-05,2020-09-04,1,481,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,South America,1010,Argentina,0
24996,VINET,5,2020-01-08,2020-02-06,2020-01-19,3,41,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany,1
24997,ANATR,5,2018-03-10,2018-03-20,2018-03-15,1,444,Split Rail Beer & Ale,P.O. Box 555,Lander,North America,82520,USA,3
24998,DRACD,9,2018-10-27,2018-11-25,2018-11-07,1,238,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,North America,T2F 8M4,Canada,0
24999,MAGAA,8,2019-06-25,2019-07-02,2019-07-12,3,36,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,Southern Europe,24100,Italy,0
25000,MEREP,4,2021-08-31,2021-09-05,2021-09-06,1,493,Wartian Herkku,Torikatu 38,Oulu,Scandinavia,90110,Finland,1
25001,BLAUS,4,2019-01-09,2019-01-15,2019-01-23,2,319,Chop-suey Chinese,Hauptstr. 31,Bern,Western Europe,3012,Switzerland,3
25002,SUPRD,2,2021-09-04,2021-09-07,2021-09-20,3,364,Centro comercial Moctezuma,Sierras de Granada 9993,México D.F.,Central America,05022,Mexico,2
25003,PICCO,8,2018-02-16,2018-02-16,2018-03-07,3,141,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,South America,1010,Argentina,1
25004,CENTC,3,2018-12-25,2019-01-04,2018-12-28,2,326,Wolski Zajazd,ul. Filtrowa 68,Warszawa,Eastern Europe,01-012,Poland,2
25005,ERNSH,5,2020-09-26,2020-11-07,2020-09-27,1,50,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,South America,4980,Venezuela,0
25006,FRANR,7,2021-08-01,2021-08-09,2021-08-13,2,447,Blondel père et fils,"24, place Kléber",Strasbourg,Western Europe,67000,France,0
25007,PARIS,5,2019-02-08,2019-02-09,2019-02-10,1,244,Blondel père et fils,"24, place Kléber",Strasbourg,Western Europe,67000,France,2
25008,FURIB,1,2020-08-19,2020-09-20,2020-09-03,3,251,The Big Cheese,89 Jefferson Way Suite 2,Portland,North America,97201,USA,2
25009,THECR,2,2020-12-23,2021-01-23,2020-12-25,3,461,Ottilies Käseladen,Mehrheimerstr. 369,Köln,Western Europe,50739,Germany,2
25010,VICTE,7,2020-02-17,2020-02-17,2020-02-25,3,526,Laughing Bacchus Wine Cellars,2319 Elm St.,Vancouver,North America,V3F 2K1,Canada,0
25011,LETSS,4,2018-05-14,2018-06-16,2018-05-29,3,397,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,South America,3508,Venezuela,1
25012,DRACD,8,2018-09-12,2018-09-23,2018-09-26,2,228,North/South,South House 300 Queensbridge,London,British Isles,SW7 1RZ,UK,3
